Origin;Destination;Outbound;Inbound;Price
LON;SYD;2016-09-18;2016-10-12;740,02
LON;SYD;2016-09-18;2016-10-13;866,51
LON;SYD;2016-09-18;2016-10-14;908,87
LON;SYD;2016-09-18;2016-10-18;736,59
LON;SYD;2016-09-18;2016-10-23;946,72
LON;SYD;2016-09-18;2016-10-30;740,03
LON;SYD;2016-09-18;2016-11-05;802,24
LON;SYD;2016-09-18;2016-11-22;858,63
LON;SYD;2016-09-18;2017-01-07;1130,93
LON;SYD;2016-09-19;;679,38
LON;SYD;2016-09-19;2016-09-22;809,40
LON;SYD;2016-09-19;2016-09-24;890,63
LON;SYD;2016-09-19;2016-09-25;775,25
LON;SYD;2016-09-19;2016-09-26;856,02
LON;SYD;2016-09-19;2016-09-27;895,05
LON;SYD;2016-09-19;2016-09-28;879,87
LON;SYD;2016-09-19;2016-09-29;805,57
LON;SYD;2016-09-19;2016-09-30;799,81
LON;SYD;2016-09-19;2016-10-01;774,82
LON;SYD;2016-09-19;2016-10-02;814,99
LON;SYD;2016-09-19;2016-10-03;754,01
LON;SYD;2016-09-19;2016-10-05;1034,72
LON;SYD;2016-09-19;2016-10-08;769,14
LON;SYD;2016-09-19;2016-10-09;789,14
LON;SYD;2016-09-19;2016-10-10;773,43
LON;SYD;2016-09-19;2016-10-11;728,76
LON;SYD;2016-09-19;2016-10-12;786,05
LON;SYD;2016-09-19;2016-10-14;797,18
LON;SYD;2016-09-19;2016-10-17;778,91
LON;SYD;2016-09-19;2016-10-18;989,38
LON;SYD;2016-09-19;2016-10-19;826,13
LON;SYD;2016-09-19;2016-10-24;716,77
LON;SYD;2016-09-19;2016-10-26;848,50
LON;SYD;2016-09-19;2016-11-02;847,15
LON;SYD;2016-09-19;2016-11-24;906,45
LON;SYD;2016-09-19;2017-01-11;975,99
LON;SYD;2016-09-20;;536,13
LON;SYD;2016-09-20;2016-09-26;889,77
LON;SYD;2016-09-20;2016-09-27;874,09
LON;SYD;2016-09-20;2016-09-28;772,50
LON;SYD;2016-09-20;2016-09-30;797,89
LON;SYD;2016-09-20;2016-10-02;774,93
LON;SYD;2016-09-20;2016-10-03;738,84
LON;SYD;2016-09-20;2016-10-04;775,16
LON;SYD;2016-09-20;2016-10-05;890,62
LON;SYD;2016-09-20;2016-10-06;906,10
LON;SYD;2016-09-20;2016-10-07;891,67
LON;SYD;2016-09-20;2016-10-08;902,60
LON;SYD;2016-09-20;2016-10-09;812,94
LON;SYD;2016-09-20;2016-10-10;742,01
LON;SYD;2016-09-20;2016-10-11;763,30
LON;SYD;2016-09-20;2016-10-12;724,59
LON;SYD;2016-09-20;2016-10-13;868,71
LON;SYD;2016-09-20;2016-10-15;876,39
LON;SYD;2016-09-20;2016-10-18;766,81
LON;SYD;2016-09-20;2016-10-19;722,82
LON;SYD;2016-09-20;2016-10-20;898,14
LON;SYD;2016-09-20;2016-10-22;717,00
LON;SYD;2016-09-20;2016-10-25;744,62
LON;SYD;2016-09-20;2016-10-27;724,59
LON;SYD;2016-09-20;2016-11-05;1007,62
LON;SYD;2016-09-20;2016-11-14;945,82
LON;SYD;2016-09-20;2016-11-15;725,30
LON;SYD;2016-09-20;2016-11-22;898,55
LON;SYD;2016-09-20;2016-12-06;919,60
LON;SYD;2016-09-20;2016-12-20;963,79
LON;SYD;2016-09-21;;502,29
LON;SYD;2016-09-21;2016-09-23;1126,67
LON;SYD;2016-09-21;2016-09-25;868,95
LON;SYD;2016-09-21;2016-09-28;900,30
LON;SYD;2016-09-21;2016-09-30;758,70
LON;SYD;2016-09-21;2016-10-01;772,50
LON;SYD;2016-09-21;2016-10-02;776,25
LON;SYD;2016-09-21;2016-10-04;756,33
LON;SYD;2016-09-21;2016-10-05;778,99
LON;SYD;2016-09-21;2016-10-06;953,78
LON;SYD;2016-09-21;2016-10-07;760,24
LON;SYD;2016-09-21;2016-10-08;732,32
LON;SYD;2016-09-21;2016-10-10;954,13
LON;SYD;2016-09-21;2016-10-11;722,60
LON;SYD;2016-09-21;2016-10-12;806,84
LON;SYD;2016-09-21;2016-10-13;786,14
LON;SYD;2016-09-21;2016-10-19;763,53
LON;SYD;2016-09-21;2016-10-20;809,39
LON;SYD;2016-09-21;2016-10-23;848,50
LON;SYD;2016-09-21;2016-10-26;736,10
LON;SYD;2016-09-21;2016-10-27;732,90
LON;SYD;2016-09-21;2016-10-31;902,46
LON;SYD;2016-09-22;;602,77
LON;SYD;2016-09-22;2016-09-23;1460,19
LON;SYD;2016-09-22;2016-09-28;783,06
LON;SYD;2016-09-22;2016-09-29;773,97
LON;SYD;2016-09-22;2016-09-30;899,03
LON;SYD;2016-09-22;2016-10-02;781,14
LON;SYD;2016-09-22;2016-10-03;758,70
LON;SYD;2016-09-22;2016-10-05;910,84
LON;SYD;2016-09-22;2016-10-06;863,99
LON;SYD;2016-09-22;2016-10-07;754,93
LON;SYD;2016-09-22;2016-10-08;754,68
LON;SYD;2016-09-22;2016-10-09;905,28
LON;SYD;2016-09-22;2016-10-10;761,94
LON;SYD;2016-09-22;2016-10-12;909,89
LON;SYD;2016-09-22;2016-10-13;898,04
LON;SYD;2016-09-22;2016-10-14;775,74
LON;SYD;2016-09-22;2016-10-20;750,78
LON;SYD;2016-09-22;2016-10-21;901,85
LON;SYD;2016-09-22;2016-10-22;736,28
LON;SYD;2016-09-22;2016-10-23;813,70
LON;SYD;2016-09-22;2016-10-25;927,67
LON;SYD;2016-09-22;2016-10-26;923,39
LON;SYD;2016-09-22;2016-10-27;863,54
LON;SYD;2016-09-22;2016-10-31;778,98
LON;SYD;2016-09-22;2016-11-11;1049,89
LON;SYD;2016-09-22;2016-11-15;928,02
LON;SYD;2016-09-22;2016-11-22;928,02
LON;SYD;2016-09-22;2016-11-23;763,06
LON;SYD;2016-09-22;2016-12-08;993,97
LON;SYD;2016-09-22;2016-12-22;1003,29
LON;SYD;2016-09-23;;660,17
LON;SYD;2016-09-23;2016-09-30;879,87
LON;SYD;2016-09-23;2016-10-02;773,74
LON;SYD;2016-09-23;2016-10-05;784,56
LON;SYD;2016-09-23;2016-10-06;873,42
LON;SYD;2016-09-23;2016-10-07;798,27
LON;SYD;2016-09-23;2016-10-08;771,51
LON;SYD;2016-09-23;2016-10-09;872,02
LON;SYD;2016-09-23;2016-10-10;881,02
LON;SYD;2016-09-23;2016-10-12;799,93
LON;SYD;2016-09-23;2016-10-14;782,21
LON;SYD;2016-09-23;2016-10-15;805,23
LON;SYD;2016-09-23;2016-10-20;1067,59
LON;SYD;2016-09-23;2016-10-21;740,66
LON;SYD;2016-09-23;2016-10-22;874,13
LON;SYD;2016-09-23;2016-10-23;817,39
LON;SYD;2016-09-23;2016-10-28;936,13
LON;SYD;2016-09-23;2016-10-30;1234,19
LON;SYD;2016-09-23;2016-11-05;825,75
LON;SYD;2016-09-23;2016-11-06;900,81
LON;SYD;2016-09-23;2016-11-10;833,81
LON;SYD;2016-09-23;2016-11-11;907,72
LON;SYD;2016-09-23;2016-11-24;924,38
LON;SYD;2016-09-23;2016-12-15;998,03
LON;SYD;2016-09-23;2017-02-01;953,78
LON;SYD;2016-09-24;;717,86
LON;SYD;2016-09-24;2016-10-01;789,57
LON;SYD;2016-09-24;2016-10-05;792,60
LON;SYD;2016-09-24;2016-10-06;762,32
LON;SYD;2016-09-24;2016-10-07;952,67
LON;SYD;2016-09-24;2016-10-08;745,64
LON;SYD;2016-09-24;2016-10-09;881,07
LON;SYD;2016-09-24;2016-10-14;875,15
LON;SYD;2016-09-24;2016-10-15;745,39
LON;SYD;2016-09-24;2016-10-16;948,70
LON;SYD;2016-09-24;2016-10-20;889,72
LON;SYD;2016-09-24;2016-10-22;754,93
LON;SYD;2016-09-24;2016-10-25;753,46
LON;SYD;2016-09-24;2016-10-29;777,05
LON;SYD;2016-09-24;2016-10-31;1103,26
LON;SYD;2016-09-24;2016-11-04;920,55
LON;SYD;2016-09-24;2016-12-03;1027,31
LON;SYD;2016-09-24;2016-12-13;994,91
LON;SYD;2016-09-25;;539,04
LON;SYD;2016-09-25;2016-09-30;906,09
LON;SYD;2016-09-25;2016-10-04;906,10
LON;SYD;2016-09-25;2016-10-05;876,14
LON;SYD;2016-09-25;2016-10-08;724,76
LON;SYD;2016-09-25;2016-10-09;855,15
LON;SYD;2016-09-25;2016-10-10;769,75
LON;SYD;2016-09-25;2016-10-14;753,46
LON;SYD;2016-09-25;2016-10-15;765,88
LON;SYD;2016-09-25;2016-10-16;854,88
LON;SYD;2016-09-25;2016-10-18;907,24
LON;SYD;2016-09-25;2016-10-20;1217,11
LON;SYD;2016-09-25;2016-10-23;724,76
LON;SYD;2016-09-25;2016-10-26;925,36
LON;SYD;2016-09-25;2016-11-24;764,99
LON;SYD;2016-09-26;;674,93
LON;SYD;2016-09-26;2016-10-02;772,44
LON;SYD;2016-09-26;2016-10-03;771,25
LON;SYD;2016-09-26;2016-10-05;876,14
LON;SYD;2016-09-26;2016-10-06;852,41
LON;SYD;2016-09-26;2016-10-10;773,14
LON;SYD;2016-09-26;2016-10-11;891,93
LON;SYD;2016-09-26;2016-10-13;803,67
LON;SYD;2016-09-26;2016-10-14;892,25
LON;SYD;2016-09-26;2016-10-16;778,43
LON;SYD;2016-09-26;2016-10-17;849,86
LON;SYD;2016-09-26;2016-10-24;879,65
LON;SYD;2016-09-26;2016-10-28;769,71
LON;SYD;2016-09-26;2016-10-31;832,47
LON;SYD;2016-09-26;2016-11-14;824,64
LON;SYD;2016-09-26;2016-11-23;909,44
LON;SYD;2016-09-26;2016-11-25;925,33
LON;SYD;2016-09-26;2017-02-07;904,27
LON;SYD;2016-09-26;2017-02-27;922,09
LON;SYD;2016-09-26;2017-03-09;893,25
LON;SYD;2016-09-26;2017-03-16;893,25
LON;SYD;2016-09-26;2017-03-20;893,25
LON;SYD;2016-09-26;2017-03-21;918,76
LON;SYD;2016-09-27;;700,80
LON;SYD;2016-09-27;2016-10-08;874,74
LON;SYD;2016-09-27;2016-10-10;760,24
LON;SYD;2016-09-27;2016-10-11;756,14
LON;SYD;2016-09-27;2016-10-12;774,82
LON;SYD;2016-09-27;2016-10-13;772,44
LON;SYD;2016-09-27;2016-10-14;899,00
LON;SYD;2016-09-27;2016-10-17;762,80
LON;SYD;2016-09-27;2016-10-18;750,26
LON;SYD;2016-09-27;2016-10-19;904,88
LON;SYD;2016-09-27;2016-10-20;738,84
LON;SYD;2016-09-27;2016-10-25;741,97
LON;SYD;2016-09-27;2016-10-27;769,14
LON;SYD;2016-09-27;2016-11-01;918,30
LON;SYD;2016-09-27;2016-11-02;786,73
LON;SYD;2016-09-27;2016-11-07;929,71
LON;SYD;2016-09-27;2016-11-09;912,62
LON;SYD;2016-09-27;2016-11-17;764,87
LON;SYD;2016-09-27;2016-11-24;910,61
LON;SYD;2016-09-27;2016-12-02;787,64
LON;SYD;2016-09-28;;621,49
LON;SYD;2016-09-28;2016-10-08;791,87
LON;SYD;2016-09-28;2016-10-09;768,58
LON;SYD;2016-09-28;2016-10-10;899,25
LON;SYD;2016-09-28;2016-10-12;776,48
LON;SYD;2016-09-28;2016-10-13;1193,16
LON;SYD;2016-09-28;2016-10-14;936,31
LON;SYD;2016-09-28;2016-10-17;770,34
LON;SYD;2016-09-28;2016-10-18;745,85
LON;SYD;2016-09-28;2016-10-19;875,00
LON;SYD;2016-09-28;2016-10-21;750,46
LON;SYD;2016-09-28;2016-10-23;850,81
LON;SYD;2016-09-28;2016-10-24;918,65
LON;SYD;2016-09-28;2016-10-25;884,88
LON;SYD;2016-09-28;2016-10-26;895,07
LON;SYD;2016-09-28;2016-10-27;928,22
LON;SYD;2016-09-28;2016-10-30;820,97
LON;SYD;2016-09-28;2016-11-03;766,62
LON;SYD;2016-09-28;2016-11-08;761,52
LON;SYD;2016-09-28;2016-11-09;761,52
LON;SYD;2016-09-28;2016-11-15;966,35
LON;SYD;2016-09-28;2016-11-16;905,52
LON;SYD;2016-09-28;2016-11-28;820,54
LON;SYD;2016-09-28;2016-11-30;917,34
LON;SYD;2016-09-29;;652,09
LON;SYD;2016-09-29;2016-10-03;919,38
LON;SYD;2016-09-29;2016-10-08;829,11
LON;SYD;2016-09-29;2016-10-09;807,19
LON;SYD;2016-09-29;2016-10-10;759,38
LON;SYD;2016-09-29;2016-10-12;748,41
LON;SYD;2016-09-29;2016-10-13;761,94
LON;SYD;2016-09-29;2016-10-14;1217,40
LON;SYD;2016-09-29;2016-10-15;766,81
LON;SYD;2016-09-29;2016-10-16;952,65
LON;SYD;2016-09-29;2016-10-17;786,62
LON;SYD;2016-09-29;2016-10-18;751,37
LON;SYD;2016-09-29;2016-10-19;1061,69
LON;SYD;2016-09-29;2016-10-20;745,85
LON;SYD;2016-09-29;2016-10-21;756,84
LON;SYD;2016-09-29;2016-10-22;806,22
LON;SYD;2016-09-29;2016-10-27;917,73
LON;SYD;2016-09-29;2016-10-28;912,50
LON;SYD;2016-09-29;2016-10-29;724,76
LON;SYD;2016-09-29;2016-10-31;786,73
LON;SYD;2016-09-29;2016-11-02;736,59
LON;SYD;2016-09-29;2016-11-09;832,06
LON;SYD;2016-09-29;2016-11-10;905,52
LON;SYD;2016-09-29;2016-11-14;849,66
LON;SYD;2016-09-29;2016-11-24;825,56
LON;SYD;2016-09-29;2016-11-30;917,51
LON;SYD;2016-09-29;2016-12-16;912,24
LON;SYD;2016-09-30;;702,54
LON;SYD;2016-09-30;2016-10-03;784,56
LON;SYD;2016-09-30;2016-10-04;890,57
LON;SYD;2016-09-30;2016-10-07;970,93
LON;SYD;2016-09-30;2016-10-09;928,50
LON;SYD;2016-09-30;2016-10-10;821,71
LON;SYD;2016-09-30;2016-10-11;828,88
LON;SYD;2016-09-30;2016-10-13;870,53
LON;SYD;2016-09-30;2016-10-14;875,20
LON;SYD;2016-09-30;2016-10-15;881,96
LON;SYD;2016-09-30;2016-10-16;896,48
LON;SYD;2016-09-30;2016-10-17;916,13
LON;SYD;2016-09-30;2016-10-18;938,03
LON;SYD;2016-09-30;2016-10-20;784,17
LON;SYD;2016-09-30;2016-10-21;813,02
LON;SYD;2016-09-30;2016-10-22;900,81
LON;SYD;2016-09-30;2016-10-23;787,30
LON;SYD;2016-09-30;2016-10-24;794,37
LON;SYD;2016-09-30;2016-10-25;1167,28
LON;SYD;2016-09-30;2016-10-26;852,60
LON;SYD;2016-09-30;2016-10-27;813,12
LON;SYD;2016-09-30;2016-10-28;821,71
LON;SYD;2016-09-30;2016-10-30;885,39
LON;SYD;2016-09-30;2016-10-31;849,19
LON;SYD;2016-09-30;2016-11-02;916,13
LON;SYD;2016-09-30;2016-11-06;851,04
LON;SYD;2016-09-30;2016-11-19;724,76
LON;SYD;2016-09-30;2016-11-26;1257,32
LON;SYD;2016-09-30;2016-11-30;831,86
LON;SYD;2016-09-30;2017-01-22;1087,97
LON;SYD;2016-09-30;2017-02-10;1111,13
LON;SYD;2016-09-30;2017-03-30;895,11
LON;SYD;2016-10-01;;650,25
LON;SYD;2016-10-01;2016-10-07;890,55
LON;SYD;2016-10-01;2016-10-08;795,82
LON;SYD;2016-10-01;2016-10-09;895,14
LON;SYD;2016-10-01;2016-10-10;806,65
LON;SYD;2016-10-01;2016-10-12;900,10
LON;SYD;2016-10-01;2016-10-13;833,92
LON;SYD;2016-10-01;2016-10-14;980,82
LON;SYD;2016-10-01;2016-10-15;798,03
LON;SYD;2016-10-01;2016-10-16;831,31
LON;SYD;2016-10-01;2016-10-17;802,24
LON;SYD;2016-10-01;2016-10-18;938,03
LON;SYD;2016-10-01;2016-10-20;1225,08
LON;SYD;2016-10-01;2016-10-21;811,70
LON;SYD;2016-10-01;2016-10-22;805,14
LON;SYD;2016-10-01;2016-10-23;823,02
LON;SYD;2016-10-01;2016-10-24;789,97
LON;SYD;2016-10-01;2016-10-25;887,42
LON;SYD;2016-10-01;2016-10-26;887,37
LON;SYD;2016-10-01;2016-10-27;821,03
LON;SYD;2016-10-01;2016-10-28;830,79
LON;SYD;2016-10-01;2016-10-29;795,10
LON;SYD;2016-10-01;2016-10-30;823,76
LON;SYD;2016-10-01;2016-10-31;810,67
LON;SYD;2016-10-01;2016-11-01;824,43
LON;SYD;2016-10-01;2016-11-02;950,42
LON;SYD;2016-10-01;2016-11-04;792,19
LON;SYD;2016-10-01;2016-11-05;793,28
LON;SYD;2016-10-01;2016-11-08;940,59
LON;SYD;2016-10-01;2016-11-10;951,44
LON;SYD;2016-10-01;2016-11-11;818,25
LON;SYD;2016-10-01;2016-11-12;933,19
LON;SYD;2016-10-01;2016-11-13;938,79
LON;SYD;2016-10-01;2016-11-19;804,53
LON;SYD;2016-10-01;2016-11-26;799,01
LON;SYD;2016-10-01;2016-11-27;799,01
LON;SYD;2016-10-01;2016-11-30;810,46
LON;SYD;2016-10-01;2016-12-01;835,79
LON;SYD;2016-10-01;2016-12-17;947,92
LON;SYD;2016-10-01;2016-12-20;1012,15
LON;SYD;2016-10-01;2016-12-31;991,32
LON;SYD;2016-10-01;2017-01-01;1791,51
LON;SYD;2016-10-01;2017-01-05;1174,12
LON;SYD;2016-10-01;2017-01-07;859,77
LON;SYD;2016-10-01;2017-01-18;1138,27
LON;SYD;2016-10-01;2017-01-31;1109,95
LON;SYD;2016-10-01;2017-02-01;821,02
LON;SYD;2016-10-01;2017-02-28;832,34
LON;SYD;2016-10-02;;665,17
LON;SYD;2016-10-02;2016-10-08;891,67
LON;SYD;2016-10-02;2016-10-09;789,51
LON;SYD;2016-10-02;2016-10-10;889,72
LON;SYD;2016-10-02;2016-10-15;899,04
LON;SYD;2016-10-02;2016-10-16;862,23
LON;SYD;2016-10-02;2016-10-21;823,86
LON;SYD;2016-10-02;2016-10-22;779,98
LON;SYD;2016-10-02;2016-10-23;783,42
LON;SYD;2016-10-02;2016-10-24;946,33
LON;SYD;2016-10-02;2016-10-28;947,00
LON;SYD;2016-10-02;2016-10-29;880,91
LON;SYD;2016-10-02;2016-10-30;827,08
LON;SYD;2016-10-02;2016-10-31;818,53
LON;SYD;2016-10-02;2016-11-01;890,94
LON;SYD;2016-10-02;2016-11-02;784,68
LON;SYD;2016-10-02;2016-11-05;799,01
LON;SYD;2016-10-02;2016-11-06;957,57
LON;SYD;2016-10-02;2016-11-14;1004,53
LON;SYD;2016-10-02;2016-11-21;929,17
LON;SYD;2016-10-02;2017-01-04;1093,05
LON;SYD;2016-10-03;;693,79
LON;SYD;2016-10-03;2016-10-07;1276,23
LON;SYD;2016-10-03;2016-10-09;852,41
LON;SYD;2016-10-03;2016-10-10;878,66
LON;SYD;2016-10-03;2016-10-11;810,05
LON;SYD;2016-10-03;2016-10-13;817,78
LON;SYD;2016-10-03;2016-10-14;906,75
LON;SYD;2016-10-03;2016-10-15;1040,49
LON;SYD;2016-10-03;2016-10-16;760,72
LON;SYD;2016-10-03;2016-10-17;772,44
LON;SYD;2016-10-03;2016-10-19;769,63
LON;SYD;2016-10-03;2016-10-20;786,30
LON;SYD;2016-10-03;2016-10-21;870,07
LON;SYD;2016-10-03;2016-10-22;851,27
LON;SYD;2016-10-03;2016-10-23;853,27
LON;SYD;2016-10-03;2016-10-24;776,48
LON;SYD;2016-10-03;2016-10-25;902,40
LON;SYD;2016-10-03;2016-10-26;778,56
LON;SYD;2016-10-03;2016-10-28;772,10
LON;SYD;2016-10-03;2016-10-29;854,51
LON;SYD;2016-10-03;2016-10-30;755,61
LON;SYD;2016-10-03;2016-10-31;817,39
LON;SYD;2016-10-03;2016-11-01;815,12
LON;SYD;2016-10-03;2016-11-02;850,14
LON;SYD;2016-10-03;2016-11-04;912,63
LON;SYD;2016-10-03;2016-11-05;913,58
LON;SYD;2016-10-03;2016-11-07;815,92
LON;SYD;2016-10-03;2016-11-08;888,22
LON;SYD;2016-10-03;2016-11-09;813,70
LON;SYD;2016-10-03;2016-11-13;747,24
LON;SYD;2016-10-03;2016-11-14;900,14
LON;SYD;2016-10-03;2016-11-15;919,80
LON;SYD;2016-10-03;2016-11-16;754,81
LON;SYD;2016-10-03;2016-11-18;758,83
LON;SYD;2016-10-03;2016-11-24;901,07
LON;SYD;2016-10-03;2016-11-30;823,19
LON;SYD;2016-10-03;2016-12-01;826,15
LON;SYD;2016-10-03;2016-12-06;772,44
LON;SYD;2016-10-03;2016-12-12;919,02
LON;SYD;2016-10-03;2016-12-15;909,33
LON;SYD;2016-10-03;2016-12-19;833,88
LON;SYD;2016-10-03;2017-01-05;1212,58
LON;SYD;2016-10-04;;649,01
LON;SYD;2016-10-04;2016-10-05;1366,32
LON;SYD;2016-10-04;2016-10-09;912,50
LON;SYD;2016-10-04;2016-10-11;813,04
LON;SYD;2016-10-04;2016-10-12;771,25
LON;SYD;2016-10-04;2016-10-13;1005,52
LON;SYD;2016-10-04;2016-10-14;808,01
LON;SYD;2016-10-04;2016-10-17;787,88
LON;SYD;2016-10-04;2016-10-18;767,13
LON;SYD;2016-10-04;2016-10-19;850,75
LON;SYD;2016-10-04;2016-10-20;772,10
LON;SYD;2016-10-04;2016-10-22;771,25
LON;SYD;2016-10-04;2016-10-24;829,52
LON;SYD;2016-10-04;2016-10-25;769,61
LON;SYD;2016-10-04;2016-10-26;876,14
LON;SYD;2016-10-04;2016-10-27;806,53
LON;SYD;2016-10-04;2016-10-28;821,89
LON;SYD;2016-10-04;2016-10-30;1151,09
LON;SYD;2016-10-04;2016-10-31;817,39
LON;SYD;2016-10-04;2016-11-01;824,20
LON;SYD;2016-10-04;2016-11-02;882,44
LON;SYD;2016-10-04;2016-11-03;817,39
LON;SYD;2016-10-04;2016-11-07;920,54
LON;SYD;2016-10-04;2016-11-08;769,18
LON;SYD;2016-10-04;2016-11-09;833,61
LON;SYD;2016-10-04;2016-11-15;775,19
LON;SYD;2016-10-04;2016-11-17;829,81
LON;SYD;2016-10-04;2016-11-22;809,56
LON;SYD;2016-10-04;2016-11-25;1331,85
LON;SYD;2016-10-04;2016-11-29;910,24
LON;SYD;2016-10-04;2016-11-30;916,93
LON;SYD;2016-10-04;2016-12-06;919,80
LON;SYD;2016-10-04;2016-12-13;833,79
LON;SYD;2016-10-04;2016-12-16;800,53
LON;SYD;2016-10-04;2017-01-03;1108,06
LON;SYD;2016-10-04;2017-01-09;838,33
LON;SYD;2016-10-04;2017-03-24;1410,78
LON;SYD;2016-10-05;;661,38
LON;SYD;2016-10-05;2016-10-09;878,01
LON;SYD;2016-10-05;2016-10-11;1208,69
LON;SYD;2016-10-05;2016-10-13;824,26
LON;SYD;2016-10-05;2016-10-18;830,86
LON;SYD;2016-10-05;2016-10-19;769,18
LON;SYD;2016-10-05;2016-10-20;778,60
LON;SYD;2016-10-05;2016-10-21;817,55
LON;SYD;2016-10-05;2016-10-24;734,74
LON;SYD;2016-10-05;2016-10-25;888,07
LON;SYD;2016-10-05;2016-10-26;768,56
LON;SYD;2016-10-05;2016-10-27;808,96
LON;SYD;2016-10-05;2016-10-28;788,41
LON;SYD;2016-10-05;2016-10-31;831,08
LON;SYD;2016-10-05;2016-11-01;737,53
LON;SYD;2016-10-05;2016-11-02;827,08
LON;SYD;2016-10-05;2016-11-03;1018,46
LON;SYD;2016-10-05;2016-11-04;815,62
LON;SYD;2016-10-05;2016-11-05;826,56
LON;SYD;2016-10-05;2016-11-09;847,48
LON;SYD;2016-10-05;2016-11-12;822,40
LON;SYD;2016-10-05;2016-11-16;837,40
LON;SYD;2016-10-05;2016-12-08;770,10
LON;SYD;2016-10-05;2016-12-14;999,93
LON;SYD;2016-10-05;2016-12-21;801,82
LON;SYD;2016-10-05;2017-01-04;825,32
LON;SYD;2016-10-05;2017-02-15;822,57
LON;SYD;2016-10-05;2017-03-15;1151,09
LON;SYD;2016-10-06;;697,57
LON;SYD;2016-10-06;2016-10-12;1217,58
LON;SYD;2016-10-06;2016-10-13;850,06
LON;SYD;2016-10-06;2016-10-14;889,19
LON;SYD;2016-10-06;2016-10-15;907,87
LON;SYD;2016-10-06;2016-10-16;910,34
LON;SYD;2016-10-06;2016-10-19;888,87
LON;SYD;2016-10-06;2016-10-20;872,79
LON;SYD;2016-10-06;2016-10-21;853,73
LON;SYD;2016-10-06;2016-10-22;1047,81
LON;SYD;2016-10-06;2016-10-25;853,49
LON;SYD;2016-10-06;2016-10-26;810,40
LON;SYD;2016-10-06;2016-10-27;798,27
LON;SYD;2016-10-06;2016-10-28;944,73
LON;SYD;2016-10-06;2016-10-29;874,82
LON;SYD;2016-10-06;2016-10-30;799,41
LON;SYD;2016-10-06;2016-10-31;895,60
LON;SYD;2016-10-06;2016-11-05;891,82
LON;SYD;2016-10-06;2016-11-06;872,30
LON;SYD;2016-10-06;2016-11-08;803,83
LON;SYD;2016-10-06;2016-11-09;802,45
LON;SYD;2016-10-06;2016-11-10;909,72
LON;SYD;2016-10-06;2016-11-12;914,62
LON;SYD;2016-10-06;2016-11-14;1106,02
LON;SYD;2016-10-06;2016-11-17;892,72
LON;SYD;2016-10-06;2016-11-18;926,01
LON;SYD;2016-10-06;2016-11-24;889,79
LON;SYD;2016-10-06;2016-12-15;814,36
LON;SYD;2016-10-06;2017-01-19;1108,06
LON;SYD;2016-10-06;2017-03-31;1031,95
LON;SYD;2016-10-06;2017-04-22;926,87
LON;SYD;2016-10-07;;677,42
LON;SYD;2016-10-07;2016-10-12;936,98
LON;SYD;2016-10-07;2016-10-13;776,48
LON;SYD;2016-10-07;2016-10-14;891,90
LON;SYD;2016-10-07;2016-10-15;803,83
LON;SYD;2016-10-07;2016-10-17;780,25
LON;SYD;2016-10-07;2016-10-18;781,14
LON;SYD;2016-10-07;2016-10-20;1207,62
LON;SYD;2016-10-07;2016-10-21;776,48
LON;SYD;2016-10-07;2016-10-22;753,21
LON;SYD;2016-10-07;2016-10-23;811,15
LON;SYD;2016-10-07;2016-10-24;873,70
LON;SYD;2016-10-07;2016-10-27;821,53
LON;SYD;2016-10-07;2016-10-28;810,33
LON;SYD;2016-10-07;2016-10-29;748,10
LON;SYD;2016-10-07;2016-10-30;813,74
LON;SYD;2016-10-07;2016-10-31;813,74
LON;SYD;2016-10-07;2016-11-03;1373,92
LON;SYD;2016-10-07;2016-11-04;845,06
LON;SYD;2016-10-07;2016-11-05;799,26
LON;SYD;2016-10-07;2016-11-09;828,78
LON;SYD;2016-10-07;2016-11-10;832,87
LON;SYD;2016-10-07;2016-11-11;759,99
LON;SYD;2016-10-07;2016-11-15;833,25
LON;SYD;2016-10-07;2016-11-18;811,30
LON;SYD;2016-10-07;2016-12-03;924,95
LON;SYD;2016-10-07;2017-03-31;993,41
LON;SYD;2016-10-07;2017-04-28;926,87
LON;SYD;2016-10-07;2017-04-29;926,87
LON;SYD;2016-10-08;;700,92
LON;SYD;2016-10-08;2016-10-13;805,65
LON;SYD;2016-10-08;2016-10-15;781,53
LON;SYD;2016-10-08;2016-10-16;740,49
LON;SYD;2016-10-08;2016-10-18;805,38
LON;SYD;2016-10-08;2016-10-19;891,21
LON;SYD;2016-10-08;2016-10-20;848,39
LON;SYD;2016-10-08;2016-10-21;755,13
LON;SYD;2016-10-08;2016-10-22;801,13
LON;SYD;2016-10-08;2016-10-23;777,50
LON;SYD;2016-10-08;2016-10-24;884,09
LON;SYD;2016-10-08;2016-10-27;905,60
LON;SYD;2016-10-08;2016-10-28;854,29
LON;SYD;2016-10-08;2016-10-29;736,38
LON;SYD;2016-10-08;2016-10-30;791,52
LON;SYD;2016-10-08;2016-11-03;896,36
LON;SYD;2016-10-08;2016-11-04;1239,60
LON;SYD;2016-10-08;2016-11-05;813,45
LON;SYD;2016-10-08;2016-12-02;844,43
LON;SYD;2016-10-08;2016-12-03;917,18
LON;SYD;2016-10-08;2016-12-26;929,31
LON;SYD;2016-10-08;2016-12-30;994,64
LON;SYD;2016-10-08;2017-01-07;939,76
LON;SYD;2016-10-09;;691,91
